R_m,R_km,t_m,mu_wall,qppp_max,ok_thermal,ok_shielding,ok_both
296.19362959451735,0.29619362959451734,0.12004727807465788,942.3711328860644,3.826568051278591,1,0,0
301.8901698831309,0.3018901698831309,0.12235608585363296,960.4952739510187,3.7535056490898127,1,0,0
307.69626881182836,0.3076962688118284,0.12470929774943404,978.9679873330572,3.6818224443197236,1,0,0
313.61403346578896,0.313614033465789,0.12710776776368427,997.7959769449214,3.6114924219846722,1,0,0
319.64561145468144,0.31964561145468146,0.1295523663225824,1016.9860756322719,3.542490057945252,1,0,0
325.79319169205127,0.3257931916920513,0.13204398059278838,1036.5452476533887,3.4747903100848205,1,0,0
332.05900518969656,0.33205900518969655,0.134583514803384,1056.4805912065644,3.40836860883236,1,0,0
338.4453258673211,0.3384453258673211,0.13717189057402523,1076.799341006098,3.3432008484005937,1,0,0
344.9544713777613,0.3449544713777613,0.13981004724940665,1097.5088709078423,3.2792633781433107,1,0,0
351.5888039480833,0.3515888039480833,0.14249894224015816,1118.6166965852415,3.216532993912697,1,0,0
358.35073123685606,0.35835073123685607,0.14523955137029776,1140.1304782568375,3.1549869294166566,1,0,0
365.24270720791105,0.3652427072079111,0.14803286923136633,1162.0580234662257,3.0946028481721886,1,0,0
372.2672330209087,0.3722672330209087,0.1508799095433743,1184.4072899154883,3.0353588354587555,1,0,0
379.426857939032,0.379426857939032,0.15378170552268966,1207.186388353114,2.9772333903312687,1,0,0
386.72418025413646,0.38672418025413646,0.15673931025700152,1230.403585517462,2.920205417454242,1,0,0
394.1618482296925,0.3941618482296925,0.15975379708749438,1254.0673071368308,2.864254220068455,1,0,0
401.7425610618647,0.4017425610618647,0.16282625999837377,1278.186140987234,2.8093594919443126,1,0,0
409.46906985907503,0.40946906985907505,0.16595781401388313,1302.7688400089826,2.7555013102293016,1,0,0
417.3441786404039,0.4173441786404039,0.1691495956029557,1327.8243254832023,2.70266012841463,1,0,0
425.37074535319294,0.42537074535319297,0.17240276309164912,1353.3616902694455,2.6508167687654494,1,0,0
433.55168291022034,0.43355168291022034,0.1757184970835123,1379.3902021055717,2.5999524157643314,1,0,0
441.88996024682376,0.44188996024682375,0.17909800088803768,1405.9193069710957,2.5500486090779306,1,0,0
450.38860339835287,0.45038860339835285,0.18254250095735242,1432.9586325152166,2.5010872370004664,1,0,0
459.0506965983436,0.45905069659834363,0.18605324733130865,1460.5179915507729,2.4530505297780048,1,0,0
467.87938339781476,0.46787938339781476,0.18963151409113432,1488.6073856154044,2.4059210531115536,1,0,0
476.877867806092,0.47687786780609204,0.1932785998218091,1517.2370086012013,2.3596817019581797,1,0,0
486.0494154535704,0.48604941545357044,0.1969958280833321,1546.417250454157,2.3143156942725183,1,0,0
495.3973547768393,0.49539735477683927,0.20078454789105296,1576.1587009447658,2.2698065648973,1,0,0
504.9250782266053,0.5049250782266053,0.20464613420524314,1606.4721535111587,2.2261381595134737,1,0,0
514.636043498839,0.514636043498839,0.20858198843007944,1637.3686091761235,2.183294628918171,1,0,0
524.5337747896075,0.5245337747896075,0.21259353892222793,1668.8592805394892,2.141260423272848,1,0,0
534.6218640740329,0.5346218640740329,0.21668224150920554,1700.9555958472636,2.100020286262036,1,0,0
544.9039724098564,0.5449039724098563,0.22084958001771476,1733.669203139061,2.059559249728918,1,0,0
555.3838312660637,0.5553838312660637,0.2250970668121356,1767.0119744752644,2.019862628251314,1,0,0
566.0652438770742,0.5660652438770741,0.22942624334337816,1800.9960102455186,1.9809160137176516,1,0,0
576.9520866229632,0.5769520866229632,0.23383868070828698,1835.6336435600529,1.9427052701115608,1,0,0
588.0483104362398,0.5880483104362398,0.238335980219808,1870.937444725493,1.90521652841568,1,0,0
599.3579422356713,0.5993579422356713,0.24291977398811757,1906.9202258067228,1.8684361816048622,1,0,0
610.8850863876919,0.6108850863876919,0.24759172551293152,1943.5950452765123,1.8323508796095846,1,0,0
622.6339261959099,0.62263392619591,0.2523535302872023,1980.9752127545382,1.7969475245475772,1,0,0
634.6087254192706,0.6346087254192706,0.2572069164124304,2019.0742938375784,1.7622132659554488,1,1,1
646.8138298194075,0.6468138298194075,0.26215364522580586,2057.906115022576,1.7281354960203175,1,1,1
659.2536687377631,0.659253668737763,0.2671955119394154,2097.4847687244105,1.694701845258475,1,1,1
671.9327567030313,0.6719327567030312,0.2723343462917386,2137.824618390148,1.6619001776874067,1,1,1
684.8556950695256,0.6848556950695256,0.27757201321167874,2178.940303711678,1.6297185866832735,1,1,1
698.0271736870461,0.6980271736870461,0.2829104134953598,2220.8467459385743,1.5981453905105591,1,1,1
711.4519726028738,0.7114519726028737,0.2883514844959447,2263.559153293166,1.5671691282093527,1,1,1
725.134963796486,0.725134963796486,0.2938972008267158,2307.093026489719,1.5367785552740092,1,1,1
739.0811129476482,0.7390811129476482,0.2995495750776818,2351.4641643598025,1.506962639629841,1,1,1
753.2954812384967,0.7532954812384967,0.3053106585459627,2396.688669585807,1.477710557758808,1,1,1
767.783227190293,0.767783227190293,0.31118254198022577,2442.782954544772,1.4490116905570027,1,1,1
782.5496085354919,0.7825496085354918,0.3171673563394349,2489.763747264564,1.4208556195497517,1,1,1
797.5999841258248,0.7975999841258248,0.3232672735661968,2537.648097494645,1.3932321232557296,1,1,1
812.9398158770691,0.8129398158770691,0.3294845073749761,2586.4533828935623,1.3661311732530592,1,1,1
828.5746707512327,0.8285746707512327,0.33582131405547466,2636.197315335476,1.3395429306328297,1,1,1
844.5102227768475,0.8445102227768475,0.3422799932914563,2686.8979473379322,1.3134577424526213,1,1,1
860.7522551081316,0.8607522551081316,0.34886288899532575,2738.573678613307,1.2878661382198335,1,1,1
877.3066621237415,0.8773066621237415,0.3555723901587524,2791.2432627462063,1.2627588263750078,1,1,1
894.1794515659,0.8941794515659,0.36241093171965927,2844.9258139993253,1.2381266910135746,1,1,1
911.3767467206574,0.9113767467206574,0.36938099544588243,2899.6408142501773,1.213960788518191,1,1,1
928.9047886400847,0.9289047886400847,0.37648511083582636,2955.408120061237,1.190252344310284,1,1,1
946.7699384072093,0.9467699384072094,0.38372585603644194,3012.2479698860693,1.1669927497208121,1,1,1
964.9786794445104,0.9649786794445103,0.39110585877886,3070.180991414051,1.1441735587120054,1,1,1
983.537619866809,0.983537619866809,0.39862779733201764,3129.2282090563385,1.1217864850461483,1,1,1
1002.4534948794104,1.0024534948794104,0.40629440147462503,3189.4110515758066,1.0998233990073203,1,1,1
1021.7331692223718,1.0217331692223717,0.41410845348582725,3250.751359863744,1.0782763246297835,1,1,1
1041.3836396617796,1.0413836396617797,0.42207278915491925,3313.271394866116,1.0571374367475512,1,1,1
1061.4120375289378,1.0614120375289378,0.4301902988104785,3376.9938456622563,1.0363990581333637,1,1,1
1081.8256313083878,1.0818256313083878,0.4384639283692896,3441.9418376989233,1.016053656697273,1,1,1
1102.6318292757092,1.1026318292757091,0.44689668040544495,3508.1389411827427,0.996093842804432,1,1,1
1123.838182186052,1.1238381821860521,0.4554916152400069,3575.6091796340543,0.9765123665034772,1,1,1
1145.4523860143706,1.1454523860143706,0.4642518520516244,3644.3770386052515,0.9573021149933338,1,1,1
1167.4822847483592,1.1674822847483592,0.47318057000851,3714.4674745668035,0.9384561099112032,1,1,1
1189.9358732351072,1.1899358732351073,0.48228100942218893,3785.9059239641833,0.919967504888773,1,1,1
1212.8213000825044,1.2128213000825043,0.491556472923439,3858.718312448996,0.9018295830339191,1,1,1
1236.146870616439,1.236146870616439,0.5010103266608427,3932.931064287615,0.8840357545018197,1,1,1
1259.9210498948742,1.259921049894874,0.5106460015223925,4008.571111950781,0.8665795540362597,1,1,1
1284.1524657798943,1.2841524657798944,0.5204669943805912,4085.6659058876407,0.8494546386897563,1,1,1
1308.849912068837,1.308849912068837,0.5304768693614996,4164.243424487772,0.8326547854840756,1,1,1
1334.0223516856372,1.334022351685637,0.5406792591381887,4244.332184234781,0.8161738891303538,1,1,1
1359.6789199335497,1.3596789199335497,0.5510778662490676,4325.961250055181,0.8000059598088266,1,1,1
1385.8289278104353,1.3858289278104352,0.5616764644415695,4409.16024586632,0.7841451210081578,1,1,1
1412.4818653878085,1.4124818653878086,0.5724789000416788,4493.959365327179,0.768585607394576,1,1,1
1439.6474052548651,1.4396474052548651,0.5834890933497969,4580.3893827959055,0.7533217626512051,1,1,1
1467.33540602875,1.46733540602875,0.5947110400634523,4668.481664498101,0.7383480374813081,1,1,1
1495.5559159323384,1.4955559159323384,0.6061488127273768,4758.268179909907,0.7236589875668287,1,1,1
1524.3191764408302,1.5243191764408301,0.6178065622114685,4849.781513360027,0.7092492715418339,1,1,1
1553.63562599847,1.55363562599847,0.6296885192171799,4943.054875854863,0.6951136491149663,1,1,1
1583.515903806747,1.583515903806747,0.6417989958128746,5038.122117131065,0.6812469791173934,1,1,1
1613.970853685461,1.613970853685461,0.6541423869987173,5135.017737939931,0.6676442176252604,1,1,1
1645.011528008044,1.645011528008044,0.6667231723016603,5233.776902568034,0.6543004161417483,1,1,1
1676.6491917125625,1.6766491917125625,0.6795459174011016,5334.435451598648,0.6412107197642324,1,1,1
1708.8953263898604,1.7088953263898605,0.6926152757858105,5437.029914918612,0.6283703654408456,1,1,1
1741.761634450334,1.741761634450334,0.7059359904427204,5541.597524975355,0.6157746802270414,1,1,1
1775.2600433708456,1.7752600433708456,0.7195128955782036,5648.176230288898,0.6034190795272589,1,1,1
1809.4027100233075,1.8094027100233074,0.7333509183724466,5756.804709223706,0.5912990655303002,1,1,1
1844.202025086516,1.8442020250865159,0.7474550807675648,5867.522384025384,0.5794102254509926,1,1,1
1879.6706175428421,1.8796706175428421,0.7618305012901139,5980.369435127393,0.5677482299730182,1,1,1
1915.821359261408,1.915821359261408,0.7764823969086486,6095.386815732892,0.5563088316768408,1,1,1
1952.6673696693965,1.9526673696693966,0.7914160849270063,6212.616266677,0.545087863482535,1,1,1
1990.2220205132082,1.9902220205132082,0.8066369849140033,6332.100331574926,0.534081237077713,1,1,1
2028.498940711188,2.028498940711188,0.8221506206702445,6453.882372261419,0.5232849414944648,1,1,1
2067.5120212996876,2.0675120212996876,0.8379626222327634,6578.006584527193,0.5126950415968895,1,1,1
2107.2754204742428,2.1072754204742425,0.8540787279182106,6704.518014157953,0.5023076766431329,1,1,1
2147.8035687277015,2.1478035687277015,0.8705047864053375,6833.4625732818995,0.49211905889213087,1,1,1
2189.111174087194,2.189111174087194,0.8872467588575397,6964.887057031687,0.4821254722177983,1,1,1
2231.21322745179,2.2312132274517897,0.9043107210862105,7098.8391605267525,0.47232327070832253,1,1,1
2274.125008032846,2.274125008032846,0.9217028657557125,7235.367496182343,0.462708877377212,1,1,1
2317.8620888989603,2.3178620888989605,0.9394295046307486,7374.521611351376,0.45327878284454337,1,1,1
2362.440342627575,2.362440342627575,0.9574970708669561,7516.352006305606,0.44402954401075845,1,1,1
2407.8759470652776,2.4078759470652775,0.9759121213455569,7660.910152562622,0.43495778286457065,1,1,1
2454.1853911988956,2.4541853911988953,0.9946813390529123,7808.248511565362,0.4260601851642132,1,1,1
2501.385481139489,2.501385481139489,1.013811535505835,7958.420553720805,0.41733349929004904,1,1,1
2549.493346221435,2.549493346221435,1.0333096532235475,8111.480777804848,0.40877453501522554,1,1,1
2598.526445218819,2.598526445218819,1.0531827682471873,8267.48473074042,0.40038016232848167,1,1,1
2648.5025726813888,2.6485025726813887,1.073438092707767,8426.48902775597,0.3921473103240132,1,1,1
2699.4398653923463,2.699439865392346,1.094082977443518,8588.551372931615,0.38407296603173025,1,1,1
2751.356808950347,2.751356808950347,1.1151249146675757,8753.73058014047,0.37615417332947254,1,1,1
2804.2722444780898,2.80427224447809,1.1365715406869699,8922.086594392713,0.36838803187012664,1,1,1
2858.205375459938,2.8582053754599377,1.1584306386739127,9093.680513590214,0.36077169597148895,1,1,1
2913.175774711028,2.913175774711028,1.1807101414903798,9268.574610699481,0.35330237361788747,1,1,1
2969.203391480415,2.969203391480415,1.2034181345670123,9446.832356351046,0.3459773254096507,1,1,1
3026.308558690835,3.026308558690835,1.2265628588373954,9628.518441873553,0.3387938635647296,1,1,1
3084.5120003177153,3.0845120003177153,1.25015271372877,9813.698802770845,0.33174935092031954,1,1,1
3143.834838910082,3.143834838910082,1.2741962602102563,10002.440642650512,0.3248411999642848,1,1,1
3204.298603256115,3.204298603256115,1.2987022238997032,10194.81245761267,0.318066871881485,1,1,1
3265.925236196145,3.265925236196145,1.3236794982302975,10390.884061107836,0.3114238756299019,1,1,1
3328.7371025859125,3.3287371025859125,1.3491371476780702,10590.726609272851,0.30490976701676853,1,1,1
3392.756997412966,3.392756997412966,1.375084411051475,10794.41262675408,0.2985221477895976,1,1,1
3458.0081540691635,3.4580081540691636,1.401530704844232,11002.016033027221,0.29225866474956275,1,1,1
3524.5142527822795,3.5245142527822795,1.428485626652658,11213.612169223365,0.2861170089244843,1,1,1
3592.299429209783,3.592299429209783,1.455958958658725,11429.27782547099,0.2800949146524072,1,1,1
3661.388283197873,3.6613882831978732,1.4839606711800981,11649.09126876377,0.27419015880674136,1,1,1
3731.8058877089775,3.7318058877089775,1.5125009262884486,11873.132271364322,0.2684005599319935,1,1,1
3803.577797920962,3.803577797920962,1.541590081497366,12101.482139754324,0.2627239774763584,1,1,1
3876.730060501338,3.876730060501338,1.5712386935211924,12334.22374414136,0.25715831096470354,1,1,1
3951.289223059826,3.9512892230598258,1.6014575221061476,12571.441548533257,0.25170149926096197,1,1,1
4027.2823437827124,4.027282343782712,1.6322575339351333,12813.221641390795,0.2463515197709203,1,1,1
4104.7370012525125,4.104737001252513,1.6636499066076433,13059.65176687,0.24110638773813847,1,1,1
4183.681304456495,4.1836813044564956,1.6956460326962175,13310.821356665307,0.23596415546908978,1,1,1
4264.143902987676,4.2641439029876755,1.7282575238809048,13566.821562465102,0.23092291164770723,1,1,1
4346.153997442003,4.346153997442003,1.7614962151632438,13827.745289031463,0.22598078060895205,1,1,1
4429.741350015522,4.429741350015521,1.7953741691612908,14093.687227916133,0.221135921664536,1,1,1
4514.9362953053505,4.5149362953053505,1.8299036804872586,14364.74389182498,0.21638652841001754,1,1,1
4601.769751318369,4.601769751318369,1.865097280209335,14641.01364964328,0.21173082806169988,1,1,1
4690.2732306916305,4.690273230691631,1.9009677403993177,14922.596762134644,0.20716708081960677,1,1,1
4780.478852128585,4.780478852128584,1.9375280787677152,15209.595418326564,0.20269357920438047,1,1,1
4872.419352055256,4.872419352055256,1.9747915633879953,15502.113772595763,0.19830864743143323,1,1,1
4966.128096500577,4.966128096500577,2.012771717511684,15800.257982466721,0.19401064081862568,1,1,1
5061.639093205202,5.061639093205202,2.0514823244760683,16104.136247137136,0.18979794514924292,1,1,1
5158.987003963234,5.158987003963234,2.0909374327062986,16413.858846744442,0.18566897609829902,1,1,1
5258.207157201311,5.258207157201311,2.1311513608136914,16729.538182387478,0.18162217863649127,1,1,1
5359.3355607995945,5.359335560799595,2.1721387027920755,17051.288816917793,0.17765602648258205,1,1,1
5462.408915159343,5.462408915159344,2.2139143333140816,17379.22751651554,0.1737690215110779,1,1,1
5567.464626521823,5.567464626521823,2.256493413129295,17713.473293064966,0.16995969323441384,1,1,1
5674.540820543382,5.674540820543382,2.2998913945662327,18054.147447344927,0.16622659823670982,1,1,1
5783.676356131577,5.783676356131577,2.3441240271401282,18401.373613050007,0.16256831967085594,1,1,1
5894.910839547411,5.8949108395474115,2.3892073632685658,18755.27780165824,0.15898346671834596,1,1,1
6008.284638778805,6.008284638778805,2.43515776409705,19115.988448161843,0.15547067409381277,1,1,1
6123.838898190516,6.123838898190517,2.4819919054366166,19483.63645767744,0.15202860154584052,1,1,1
6241.615553455787,6.241615553455787,2.5297267838156303,19858.355252952697,0.14865593336522578,1,1,1
6361.65734677516,6.36165734677516,2.578379722647972,20240.280822786583,0.14535137790814046,1,1,1
6484.007842388012,6.484007842388012,2.6279683785198613,20629.551771380913,0.14211366712674495,1,1,1
6608.7114423824305,6.608711442382431,2.678510747597599,21026.309368641152,0.13894155610725284,1,1,1
6735.813402809103,6.735813402809103,2.730025172158529,21430.697601444455,0.13583382262289526,1,1,1
6865.359850105137,6.865359850105137,2.782530347247612,21842.863225893754,0.1327892666850239,1,1,1
6997.397797833766,6.9973977978337665,2.8360453274620254,22262.9558205769,0.12980671012029055,1,1,1
7131.975163746006,7.131975163746006,2.8905895338662564,22691.127840850113,0.12688499613478776,1,1,1
7269.140787170414,7.269140787170414,2.946182761040169,23127.534674165327,0.12402298890426755,1,1,1
7408.944446737334,7.408944446737334,3.0028451842626414,23572.334696461734,0.12121957316994666,1,1,1
7551.436878443983,7.551436878443983,3.0605973668333464,24025.68932964177,0.11847365383431316,1,1,1
7696.669794067008,7.696669794067009,3.1194602675353584,24487.763100152562,0.11578415556065735,1,1,1
7844.6958999291755,7.844695899929175,3.179455248241295,24958.723698694164,0.1131500224135816,1,1,1
7995.568916026945,7.9955689160269445,3.240604081665721,25438.74204107591,0.11057021746039394,1,1,1
8149.343595525923,8.149343595525924,3.3029289592666564,25927.992330243254,0.10804372241348027,1,1,1
8306.075744631291,8.306075744631292,3.3664524992990623,26426.652119497638,0.10556953727267682,1,1,1
8465.822242840393,8.465822242840392,3.4311977550232116,26934.902376932212,0.10314667996764182,1,1,1
8628.641063584795,8.628641063584794,3.4971882230709177,27452.927551106703,0.10077418601326646,1,1,1
8794.591295269347,8.794591295269347,3.564447851972666,27980.91563798543,0.09845110817253591,1,1,1
8963.73316271591,8.96373316271591,3.6330010508487582,28519.058249162754,0.09617651612684132,1,1,1
9136.128049019491,9.136128049019492,3.7028726982676,29067.55068140066,0.09394949614815415,1,1,1
9311.838517824719,9.31183851782472,3.7740881512743587,29626.591987503714,0.09176915078423917,1,1,1
9490.92833603071,9.490928336030711,3.846673254593247,30196.38504855699,0.08963459854945541,1,1,1
9673.462496932676,9.673462496932675,3.9206543500068136,30777.136647553485,0.08754497361741959,1,1,1
9859.507243808586,9.859507243808586,3.9960582859156197,31369.057544437615,0.08549942552670833,1,1,1
10049.13009395944,10.049130093959441,4.072912427081762,31972.36255259183,0.08349711889028551,1,1,1
10242.399863211826,10.242399863211826,4.151244664559753,32587.270616794063,0.08153723310492933,1,1,1
10439.386690891917,10.439386690891917,4.231083425818494,33214.00489267518,0.07961896207835524,1,1,1
10640.162065279586,10.640162065279586,4.312457685057817,33852.79282770386,0.07774151395447557,1,1,1
10844.798849552155,10.844798849552156,4.395396973723488,34503.86624372938,0.07590411084890367,1,1,1
11053.37130822712,11.05337130822712,4.479931391224452,35167.46142111195,0.07410598858445884,1,1,1
11265.955134113314,11.265955134113314,4.566091615856126,35843.819184470594,0.07234639643505215,1,1,1
11482.627475780664,11.482627475780664,4.653908915933902,36533.184990081136,0.07062459688447417,1,1,1
11703.466965557916,11.703466965557917,4.743415161140623,37235.80901495389,0.06893986537121238,1,1,1
